sucursal_nombre,producto_marca,product_name,producto_code,clasificacion,stock_actual,inventario_ideal,producto_costo_unitario,semana,ano
CALLE 6,OTROS,DLE00693122,122 KOC7115X,C,1,0,6330.01,34,2025
CALLE 6,OTROS,DAE01115136,136 AIP899,C,0,0,13313.93,34,2025
CALLE 6,OTROS,DAE05101136,136 AIP540,C,0,0,19627.4,34,2025
CALLE 6,OTROS,DAE01119136,136 AIP894,C,1,0,16470.63,34,2025
CALLE 6,OTROS,DAE01106136,136 AIP900,C,0,0,9856.44,34,2025
CALLE 6,OTROS,DAE01120136,136 AIP962,C,0,0,14006.52,34,2025
CALLE 6,OTROS,DCE00653122,122 KFF4568,C,0,0,4982.0,34,2025
CALLE 6,OTROS,DLE00909122,122 KOC0618,C,0,0,9213.18,34,2025
CALLE 6,OTROS,DAE00624122,122 KAF529,C,0,0,7589.38,34,2025
CALLE 6,OTROS,DAE00868122,122 KAF101,C,0,0,7205.01,34,2025
CALLE 6,OTROS,DAE01003122,122 KAF626,C,0,0,9895.45,34,2025
CALLE 6,OTROS,DAE01057122,122 KAF731,C,0,0,5901.03,34,2025
CALLE 6,BALDWIN,BHE00010125,125 PT82HD,C,0,0,6018.5,34,2025
CALLE 6,BALDWIN,BCS00676125,125 B31,C,0,0,13222.41,34,2025
CALLE 6,BALDWIN,BCS00677125,125 BF7911,C,0,0,24317.0,34,2025
CALLE 6,BALDWIN,BLS00675125,125 BD7317,C,0,0,22009.17,34,2025
CALLE 6,OTROS,DCE00929136,136 FLP395,C,0,0,11653.62,34,2025
CALLE 6,DONSSON,DAE09147025,025 DA9147,C,0,0,32169.06,34,2025
CALLE 6,DONSSON,DAR08147025,025 DA8147,C,0,0,66640.43,34,2025
CALLE 6,TEKCOOL,DRP2000R034,034 2000R-20K,C,0,1,36671.0,34,2025
CALLE 6,RACOR USA,DCX00270138,138 R60T,C,0,0,1.0,34,2025
CALLE 6,RACOR USA,DCX00187138,138 490R10,C,0,0,625189.02,34,2025
CALLE 6,OTROS,DAC00104020,020 DAC104,C,0,0,12000.0,34,2025
CALLE 6,OTROS,DAC00074020,020 DAC074,C,0,0,7874.61,34,2025
CALLE 6,RACOR USA,DCS30270138,138 R60P,C,0,0,75017.0,34,2025
CALLE 6,RACOR USA,DCS30352138,138 R45-30M,C,0,1,32252.68,34,2025
CALLE 6,OTROS,DCE00489122,122 KFF-0309,C,0,0,5337.95,34,2025
CALLE 6,OTROS,DAE01026122,122 KAF650,C,0,0,6746.29,34,2025
CALLE 6,OTROS,DAE01030122,122 KAF684,C,0,0,6630.2,34,2025
CALLE 6,OTROS,DAE01077122,122 KAF742,C,0,0,4318.0,34,2025
CALLE 6,OTROS,DAE01075122,122 GA1075,C,0,0,5947.0,34,2025
CALLE 6,OTROS,DAE01027122,122 KAF571,C,0,1,7527.96,34,2025
CALLE 6,OTROS,DAE01081122,122 KAF722,C,0,0,3985.83,34,2025
CALLE 6,OTROS,DAE01056122,122 KAF746,C,0,0,7339.71,34,2025
CALLE 6,OTROS,DAE11056122,122 GA1056A,C,0,0,7605.41,34,2025
CALLE 6,OTROS,DAC01072122,122 KAF736,C,0,0,6860.74,34,2025
CALLE 6,OTROS,DAC01091122,122 KAF864,C,0,0,8203.24,34,2025
CALLE 6,OTROS,DAC01083122,122 KAF594,C,0,0,7099.02,34,2025
CALLE 6,OTROS,DAE01031122,122 KAF609,C,0,0,10230.71,34,2025
CALLE 6,OTROS,DAE06544122,122 KAF548,C,0,0,7087.6,34,2025
CALLE 6,OTROS,DLE00907122,122 KOC9124,C,2,0,10384.76,34,2025
CALLE 6,OTROS,DCE00622122,122 KDF1002,C,0,0,17395.65,34,2025
CALLE 6,OTROS,DAE01118122,122 KAF551,C,0,0,10911.25,34,2025
CALLE 6,OTROS,DAE01013122,122 KAF595,C,0,0,5754.36,34,2025
CALLE 6,OTROS,DAE00875122,122 KAF606,C,0,0,7174.71,34,2025
CALLE 6,OTROS,DAE00746122,122 KAF567,C,0,0,5788.81,34,2025
CALLE 6,OTROS,DAE00540122,122 KAF686,C,0,0,8819.08,34,2025
CALLE 6,OTROS,DAC00707122,122 KAF520,C,0,0,6847.63,34,2025
CALLE 6,OTROS,DCE00799118,118 G799,C,0,0,11289.58,34,2025
CALLE 6,OTROS,DAE00991122,122 KAF648,C,0,0,7011.83,34,2025
CALLE 6,OTROS,DAE00971122,122 KAF600,C,0,0,6185.0,34,2025
CALLE 6,OTROS,DAE00962122,122 KAF644,C,0,0,7765.32,34,2025
CALLE 6,OTROS,DAE00866122,122 KAF589,C,0,0,5941.66,34,2025
CALLE 6,OTROS,DAE10981122,122 KAF640,C,0,0,15163.0,34,2025
CALLE 6,OTROS,DAE00651122,122 KAF570,C,0,0,7031.62,34,2025
CALLE 6,OTROS,DAE00725122,122 KAF549,C,0,0,7582.0,34,2025
CALLE 6,OTROS,DAE61054122,122 KAF710,C,0,0,9464.19,34,2025
CALLE 6,RACOR USA,DCX00053138,138 1000FV10,C,3,0,991611.3,34,2025
CALLE 6,RACOR USA,DCX00055138,138 900FV,C,1,0,693343.68,34,2025
CALLE 6,RACOR USA,DCS20536138,138 R90-30M,C,0,0,27353.0,34,2025
CALLE 6,RACOR USA,DCS10536138,138 R90-10M,C,0,0,28525.0,34,2025
CALLE 6,RACOR USA,DCS10270138,138 R60-10M,C,0,0,26402.0,34,2025
CALLE 6,RACOR USA,DCS00271138,138 R28-30M,C,0,0,28524.0,34,2025
CALLE 6,RACOR USA,DCS10661138,138 R26-10MB,C,0,1,25039.13,34,2025
CALLE 6,BALDWIN,BAB08144125,125 RS5489,C,0,1,112740.5,34,2025
CALLE 6,BALDWIN,BCS00673125,125 BF9860,C,2,0,161069.09,34,2025
CALLE 6,BALDWIN,BLE00928125,125 P7502,C,1,0,33912.09,34,2025
CALLE 6,BALDWIN,BLE00927125,125 P7305,C,0,0,28941.0,34,2025
CALLE 6,BALDWIN,BHE00926125,125 H9080,C,2,0,129988.0,34,2025
CALLE 6,BALDWIN,BLS00671125,125 B7362,C,0,0,9213.0,34,2025
CALLE 6,BALDWIN,BLS00669125,125 B7372,C,0,0,46133.96,34,2025
CALLE 6,BALDWIN,BLE00078125,125 P998,C,0,0,32656.39,34,2025
CALLE 6,BALDWIN,BLE00647125,125 P7136,C,0,0,23047.0,34,2025
CALLE 6,BALDWIN,BCE30606125,125 66-30,C,0,1,19946.0,34,2025
CALLE 6,RACOR USA,DCE00753138,138 R58011-10,C,16,0,44131.94,34,2025
CALLE 6,RACOR USA,DCE00730138,138 R58080-10,C,1,0,77914.58,34,2025
CALLE 6,RACOR USA,DCS00585138,138 PFF50418,C,10,0,87869.34,34,2025
CALLE 6,RACOR USA,DCX00146138,138 RK2113,C,0,0,159252.47,34,2025
CALLE 6,OTROS,DLE00215020,125 OAS99001,C,0,0,320862.0,34,2025
CALLE 6,TEKCOOL,DRP02000034,034 2000V-20K,C,0,0,36500.0,34,2025
CALLE 6,BALDWIN,BAE09140125,125 PA5792,C,0,0,202858.37,34,2025
CALLE 6,OTROS,DCE00827115,115 14989,C,0,0,12064.23,34,2025
CALLE 6,OTROS,DAE61054115,115 27771,C,0,0,9128.0,34,2025
CALLE 6,OTROS,DCE00458115,115 4795,C,0,0,1903.82,34,2025
CALLE 6,BALDWIN,BAC00152125,125 PA5475,C,1,0,66592.11,34,2025
CALLE 6,BALDWIN,BLE00659125,125 B7449,C,0,0,11565.33,34,2025
CALLE 6,BALDWIN,BAC00151125,125 PA10018,C,0,0,17101.5,34,2025
CALLE 6,BALDWIN,BAE08140125,125 CA5791,C,0,0,245237.22,34,2025
CALLE 6,BALDWIN,BAE01116125,125 PA4440KIT,C,0,0,40131.0,34,2025
CALLE 6,AUT*PARTS,DCS00536005,005 8980959830,C,0,0,18993.05,34,2025
CALLE 6,OTROS,DCE00811136,136 FLP419,C,0,0,72294.39,34,2025
CALLE 6,OTROS,DCE00759136,136 FLP413,C,0,0,20590.67,34,2025
CALLE 6,OTROS,DAE06651118,118 HCA1501,C,0,0,8600.0,34,2025
CALLE 6,DONSSON,DAB08136025,025 DA8136,C,0,0,24065.28,34,2025
CALLE 6,OTROS,DHE00922024,024 G922,C,0,0,77777.22,34,2025
CALLE 6,OTROS,DHE00921024,024 G921,C,0,0,23838.45,34,2025
CALLE 6,BALDWIN,BAC00150125,125 PA3877,C,0,0,28030.0,34,2025
CALLE 6,BALDWIN,BAC00149125,125 PA30002,C,1,0,155161.3,34,2025
CALLE 6,BALDWIN,BAC00148125,125 PA2626,C,0,0,37311.0,34,2025
CALLE 6,BALDWIN,BAC00147125,125 PA3495,C,0,0,31660.0,34,2025
CALLE 6,BALDWIN,BAC00146125,125 PA2844,C,0,0,28000.5,34,2025
CALLE 6,BALDWIN,BAC00145125,125 PA3658,C,0,0,25002.5,34,2025
CALLE 6,BALDWIN,BAC00144125,125 PA5680,C,3,0,57708.06,34,2025
CALLE 6,BALDWIN,BAC00143125,125 PA5757,C,0,0,102360.57,34,2025
CALLE 6,BALDWIN,BAC00142125,125 PA5632,C,0,0,53490.13,34,2025
CALLE 6,BALDWIN,BAC00141125,125 PA3823,C,0,0,27081.24,34,2025
CALLE 6,DONSSON,DAR04309025,025 DA4309,C,0,0,24446.03,34,2025
CALLE 6,OTROS,DAE01114136,False,C,0,0,12828.75,34,2025
CALLE 6,OTROS,DAE05709115,115 GA709,C,0,0,3276.0,34,2025
CALLE 6,MOBIL NACIONAL,ALQ05W30030,030 5W30-12,C,0,0,46597.76,34,2025
CALLE 6,BALDWIN,BHE00920125,125 PT8962MPG,C,0,0,101967.41,34,2025
CALLE 6,OTROS,DAE06962136,136 AIP624,C,0,0,16859.7,34,2025
CALLE 6,OTROS,DAE06756136,136 AIP600,C,0,0,10120.0,34,2025
CALLE 6,OTROS,DAE01113136,136 AIP936,C,0,0,9921.29,34,2025
CALLE 6,OTROS,DAE01112136,136 AIP934,C,0,0,12375.0,34,2025
CALLE 6,DONSSON,DAB09133025,025 DA9133,C,4,0,22427.42,34,2025
CALLE 6,OTROS,DAC00038020,020 DAC038,C,0,0,12892.54,34,2025
CALLE 6,OTROS,DAC00090020,False,C,0,0,4500.0,34,2025
CALLE 6,OTROS,DAC00093020,020 DAC093,C,0,0,6797.14,34,2025
CALLE 6,OTROS,DAC00070020,020 DAC070,C,0,0,8200.0,34,2025
CALLE 6,OTROS,DAC00139020,020 DAC139,C,0,0,7545.6,34,2025
CALLE 6,OTROS,DAC00138020,020 DAC138,C,0,0,7250.0,34,2025
CALLE 6,OTROS,DAC00137020,020 DAC137,C,0,0,8866.08,34,2025
CALLE 6,OTROS,DAC00136020,020 DAC136,C,0,0,7382.7,34,2025
CALLE 6,BALDWIN,BAE01111125,125 PA4451,C,0,0,25741.47,34,2025
CALLE 6,OTROS,DAE00984136,136 AIP628,C,0,0,10530.83,34,2025
CALLE 6,OTROS,DAE01104136,136 AIP928,C,0,0,13965.02,34,2025
CALLE 6,OTROS,DAE01110136,136 AIP862,C,0,0,9441.43,34,2025
CALLE 6,DONSSON,DAB08115025,025 DA8115,C,0,1,13954.11,34,2025
CALLE 6,DONSSON,DAX90028222,222 KL-28                               ,C,0,0,0.0,34,2025
CALLE 6,DONSSON,DAX90431222,222 C-431                               ,C,0,0,0.0,34,2025
CALLE 6,TEKCOOL,DRL2000R034,034 TEKCOOL2000R-CL12L,C,0,0,2623.07,34,2025
CALLE 6,TEKCOOL,DRL2000V034,034 TEKCOOL2000V-C12L,C,0,0,2978.88,34,2025
CALLE 6,OTROS,DCS00540118,118 GS540,C,0,0,56175.0,34,2025
CALLE 6,OTROS,DLE00608118,118 HCP8751,C,0,0,7970.04,34,2025
CALLE 6,BALDWIN,BLE00132125,125 PT117,C,0,0,106073.0,34,2025
CALLE 6,BALDWIN,BAB08137125,125 RS5287XP,C,0,1,282503.93,34,2025
CALLE 6,BALDWIN,BAE08107125,125 RS30065,C,0,0,329985.0,34,2025
CALLE 6,BALDWIN,BHS00664125,125 BT8499,C,0,0,7760.0,34,2025
CALLE 6,BALDWIN,BCE10918125,125 BF9881,C,0,0,122778.0,34,2025
CALLE 6,OTROS,DCS00518115,115 WT89438,C,0,0,8267.88,34,2025
CALLE 6,OTROS,DLE00473115,115 26019,C,0,0,7421.1,34,2025
CALLE 6,OTROS,DCE00651118,118 HCP9760,C,0,0,12425.0,34,2025
CALLE 6,OTROS,DAE01109136,136 AIP911,C,0,0,13365.0,34,2025
CALLE 6,OTROS,DCE00917136,136 OLP097,C,0,0,12279.22,34,2025
CALLE 6,BALDWIN,BCS10585125,125 BF9898O,C,0,0,78004.33,34,2025
CALLE 6,BALDWIN,BAE04160125,125 PA2413,C,0,0,22517.0,34,2025
CALLE 6,BALDWIN,BAB08135125,125 RS4445,C,0,0,20370.67,34,2025
CALLE 6,BALDWIN,BLE00911125,125 P9600,C,2,0,12819.33,34,2025
CALLE 6,BALDWIN,BLE00050125,125 C704L,C,0,0,10005.0,34,2025
CALLE 6,BALDWIN,BAB04909125,125 RS3999,C,0,0,55450.0,34,2025
CALLE 6,False,CHATARRA,False,C,0,0,0.0,34,2025
CALLE 6,DONSSON,DAB02941025,025 DA2941,C,0,0,0.0,34,2025
CALLE 6,OTROS,DAE00868115,False,C,0,0,5298.61,34,2025
CALLE 6,BALDWIN,BHS00663125,125 BT8401MPG,C,0,0,59167.0,34,2025
CALLE 6,BALDWIN,BHS10442125,125 BT9560MPG,C,0,0,204409.0,34,2025
CALLE 6,BALDWIN,BCE10915125,125 BF9895KIT,C,2,0,138490.03,34,2025
CALLE 6,OTROS,DAE00991115,115 15564,C,0,0,12707.14,34,2025
CALLE 6,OTROS,DAE06684115,False,C,0,0,0.0,34,2025
CALLE 6,OTROS,DCE00501115,False,C,0,0,0.0,34,2025
CALLE 6,BALDWIN,BAE01041125,125 RS10005,C,0,0,27537.67,34,2025
CALLE 6,BALDWIN,BAE01101125,125 PA4483,C,0,0,1.0,34,2025
CALLE 6,BALDWIN,BAE01102125,125 PA4478,C,0,0,20222.0,34,2025
CALLE 6,BALDWIN,BAE01108125,125 PA4471,C,0,0,16518.26,34,2025
CALLE 6,BALDWIN,BAE01079125,125 PA4455,C,0,0,21593.93,34,2025
CALLE 6,BALDWIN,BAE01107125,125 PA4438,C,1,0,41662.75,34,2025
CALLE 6,BALDWIN,BLE00914125,125 P7515,C,0,0,18797.0,34,2025
CALLE 6,BALDWIN,BLE00913125,125 P7488,C,0,0,5276.0,34,2025
CALLE 6,BALDWIN,BLX00327125,125 OTK5062,C,0,0,0.0,34,2025
CALLE 6,BALDWIN,BAB08134125,125 RS5784,C,0,0,56629.0,34,2025
CALLE 6,BALDWIN,BLX00326125,125 OTK5060,C,0,0,0.0,34,2025
CALLE 6,BALDWIN,BHE00912125,125 PT9447,C,0,0,16793.0,34,2025
CALLE 6,OTROS,DAE05824136,136 AIP669,C,0,0,9182.05,34,2025
CALLE 6,OTROS,DAE06596136,False,C,0,0,12008.33,34,2025
CALLE 6,OTROS,DLE00909136,136 OLP093,C,0,0,13131.5,34,2025
CALLE 6,OTROS,DAE01105136,False,C,0,0,12100.0,34,2025
CALLE 6,False,SERV7,False,C,0,0,0.0,34,2025
CALLE 6,BALDWIN,BHE00910125,125 PT9376,C,0,0,122730.1,34,2025
CALLE 6,BALDWIN,BAC00132125,125 PA5688,C,0,0,62944.0,34,2025
CALLE 6,BALDWIN,BCS00660125,125 BF9822D,C,0,0,93670.9,34,2025
CALLE 6,BALDWIN,BLS10094125,125 B37810,C,0,0,47074.76,34,2025
CALLE 6,OTROS,DAE01019136,136 AIP866,C,0,0,12723.15,34,2025
CALLE 6,RAMA,DCE10128225,225 G128A10,C,0,0,13995.0,34,2025
CALLE 6,OTROS,BAE01035139,HF8258,C,0,0,0.0,34,2025
CALLE 6,OTROS,DLE00818139,False,C,0,0,6000.0,34,2025
CALLE 6,OTROS,DCS00306136,136 FLP353,C,0,0,7315.0,34,2025
CALLE 6,OTROS,DCE00796136,136 FLP448,C,0,0,33840.4,34,2025
CALLE 6,OTROS,DLE00050024,024 SF174P,C,0,0,16500.0,34,2025
CALLE 6,False,523560,False,C,0,0,0.0,34,2025
CALLE 6,OTROS,525015,False,C,0,0,0.0,34,2025
CALLE 6,DONSSON,DAX90200222,222 GXFU200/VW,C,0,0,10510.63,34,2025
CALLE 6,DONSSON,DAX90111222,222 GXKC111,C,0,0,111182.7,34,2025
CALLE 6,DONSSON,DAX90081222,222 GXKC81,C,0,0,132311.83,34,2025
CALLE 6,DONSSON,DAX90041222,222 GXKC41,C,0,0,146820.28,34,2025
CALLE 6,DONSSON,DAX90414222,222 GXMO414,C,0,0,182596.5,34,2025
CALLE 6,DONSSON,DAX90015222,222 GXKL15,C,0,0,125536.27,34,2025
CALLE 6,DONSSON,DAX90181222,False,C,0,0,725698.25,34,2025
CALLE 6,BALDWIN,BAB08093125,125 RS5288XP,C,1,0,254115.23,34,2025
CALLE 6,BALDWIN,BAB08031125,125 RS5741,C,0,0,14202.18,34,2025
CALLE 6,BALDWIN,BAC00130125,125 PA5753,C,2,0,87727.38,34,2025
CALLE 6,BALDWIN,BAE01099125,125 PA4435,C,1,0,40126.0,34,2025
CALLE 6,BALDWIN,BCS00382125,125 BF1395O,C,0,0,46742.66,34,2025
CALLE 6,BALDWIN,BCE00908125,125 PF9909,C,0,0,54371.24,34,2025
CALLE 6,BALDWIN,BLS10213125,125 B37,C,0,0,7918.29,34,2025
CALLE 6,OTROS,DAE61056115,False,C,0,0,7007.0,34,2025
CALLE 6,OTROS,DAE06707115,115 GA707,C,0,0,2691.5,34,2025
CALLE 6,OTROS,DAE06651115,115 GA651,C,0,0,3772.05,34,2025
CALLE 6,OTROS,DCE00428024,024 G428,C,0,0,1071.38,34,2025
CALLE 6,OTROS,DAE01095136,136 GA1095,C,0,0,9545.18,34,2025
CALLE 6,OTROS,DCE00557136,False,C,0,0,6050.0,34,2025
CALLE 6,,CONT_003,False,C,0,0,0.0,34,2025
CALLE 6,MOBIL NACIONAL,ALQ00W40030,False,C,0,0,25226.03,34,2025
CALLE 6,BALDWIN,BCE00385125,125 PF1291,C,0,0,36745.5,34,2025
CALLE 6,BALDWIN,BAP02020125,125 CA4996,C,1,0,171279.45,34,2025
CALLE 6,OTROS,DLS00658118,118 HCX0710,C,0,0,7409.52,34,2025
CALLE 6,MOBIL IMPORTADO,DLS00077131,131 GS077,C,0,0,12550.4,34,2025
CALLE 6,OTROS,DCE00903136,136 OLP108,C,0,0,12095.47,34,2025
CALLE 6,OTROS,DCE00682136,136 FLP391,C,0,0,17600.0,34,2025
CALLE 6,OTROS,DCE00572136,136 G572,C,0,0,3602.5,34,2025
CALLE 6,OTROS,DCE00552136,False,C,0,0,8030.0,34,2025
CALLE 6,False,DCE00518202,False,C,0,0,1.0,34,2025
CALLE 6,OTROS,DAE06684136,False,C,0,0,4895.0,34,2025
CALLE 6,OTROS,DAE01096136,136 AIP860,C,0,0,6602.4,34,2025
CALLE 6,OTROS,DCS00287186,186 GS287,C,0,0,24211.48,34,2025
CALLE 6,AUT*PARTS,DCS00235005,005 GS235,C,0,0,11449.3,34,2025
CALLE 6,False,SERV6,False,C,0,0,0.0,34,2025
CALLE 6,False,SERV5,False,C,0,0,0.0,34,2025
CALLE 6,False,SERV4,False,C,0,0,0.0,34,2025
CALLE 6,False,SERV3,False,C,0,0,0.0,34,2025
CALLE 6,False,SERV2,False,C,0,0,0.0,34,2025
CALLE 6,False,FLETE,FLETE,C,0,0,0.0,34,2025
CALLE 6,False,ENERGIA ELECTRICA,False,C,0,0,0.0,34,2025
CALLE 6,False,SERV1,False,C,0,0,0.0,34,2025
CALLE 6,RAMA,DCS00358225,225 RS3209,C,0,0,5416.77,34,2025
CALLE 6,RAMA,DCS10197225,225 RS3201,C,0,1,4948.79,34,2025
CALLE 6,RAMA,DCS00060225,225 RS1251,C,0,0,6830.64,34,2025
CALLE 6,RAMA,DCS00359225,225 RS1240,C,0,0,10519.57,34,2025
CALLE 6,RAMA,DCX00225225,225 RK4SB-14-14 O/I,C,0,0,44533.47,34,2025
CALLE 6,RAMA,DCS10352225,225 RK45,C,0,0,15723.49,34,2025
CALLE 6,RAMA,DCS20180225,225 RK3202,C,0,0,16838.74,34,2025
CALLE 6,RAMA,DCX00226225,225 RK20014A,C,0,0,20540.47,34,2025
CALLE 6,RAMA,DCX00224225,225 RK1SB1/4-14 I/O,C,0,0,38614.48,34,2025
CALLE 6,RAMA,DCS10353225,225 RK120,C,0,0,22734.31,34,2025
CALLE 6,RAMA,DCX00223225,225 RK11028B,C,0,0,12108.67,34,2025
CALLE 6,RAMA,DCS00449225,225 RK04,C,0,0,1.0,34,2025
CALLE 6,RAMA,DCS00432225,225 RG32,C,0,0,1.0,34,2025
CALLE 6,RAMA,DCS00172225,225 R42A,C,0,0,6885.0,34,2025
CALLE 6,RAMA,DCS00354225,225 R15A,C,0,0,10455.75,34,2025
CALLE 6,RAMA,DCX00055225,225 900FHAC,C,0,0,146440.83,34,2025
CALLE 6,RAMA,DCX00150225,225 75704RK,C,0,0,1.0,34,2025
CALLE 6,RAMA,DCX10187225,225 690RK,C,0,0,1.0,34,2025
CALLE 6,RAMA,DCX00187225,225 690RAS,C,0,0,98943.53,34,2025
CALLE 6,RAMA,DCX00432225,225 320RG,C,0,0,1.0,34,2025
CALLE 6,RAMA,DCX00271225,225 230RAS,C,0,0,32077.44,34,2025
CALLE 6,RAMA,DCX10271225,225 230RA,C,0,0,76867.79,34,2025
CALLE 6,RAMA,DCX00268225,225 225RAS,C,0,0,67344.81,34,2025
CALLE 6,RAMA,DCX10268225,225 225RA,C,0,0,45376.82,34,2025
CALLE 6,RAMA,DCK00173225,225 220RAS KIT,C,0,0,59070.91,34,2025
CALLE 6,RAMA,DCX10173225,225 220RA,C,0,0,1.0,34,2025
CALLE 6,DONSSON,RG133102222,222 RG-133102,C,0,0,8900.46,34,2025
CALLE 6,DONSSON,RG127102222,222 RG-127102,C,0,0,9988.0,34,2025
CALLE 6,DONSSON,RG010276222,222 RG-10276,C,0,0,5794.09,34,2025
CALLE 6,DONSSON,RG010270222,222 RG-10270,C,0,0,1513.3,34,2025
CALLE 6,DONSSON,DAX90131222,222 PP-131,C,0,0,99583.86,34,2025
CALLE 6,DONSSON,DAX91091222,222 PP-091,C,0,0,53777.67,34,2025
CALLE 6,DONSSON,DAX90061222,222 PP-061/CH,C,0,0,69617.1,34,2025
CALLE 6,DONSSON,DAX91041222,222 PP-041,C,0,0,40782.77,34,2025
CALLE 6,DONSSON,DAX91021222,222 PP-021,C,0,0,42272.57,34,2025
CALLE 6,DONSSON,PM152600222,222 PM-152600,C,0,0,37513.0,34,2025
CALLE 6,DONSSON,PM152300222,222 PM-152300,C,0,0,26087.03,34,2025
CALLE 6,DONSSON,PM152150222,222 PM-152150,C,0,0,9486.5,34,2025
CALLE 6,DONSSON,PM133300222,222 PM-133300,C,0,0,13829.0,34,2025
CALLE 6,DONSSON,DAX90007222,222 PB-007,C,0,0,32200.5,34,2025
CALLE 6,DONSSON,DAX91006222,222 PB-006,C,0,0,25172.53,34,2025
CALLE 6,DONSSON,PM076300222,222 P-76300,C,0,0,7177.5,34,2025
CALLE 6,DONSSON,PM133450222,222 P-133450,C,0,0,14103.0,34,2025
CALLE 6,DONSSON,PM114300222,222 P-114300,C,0,0,10908.0,34,2025
CALLE 6,DONSSON,PM102450222,222 P-102450,C,0,0,11396.0,34,2025
CALLE 6,DONSSON,PM102300222,222 P-102300,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX90919222,222 MO-919,C,0,0,122270.85,34,2025
CALLE 6,DONSSON,DAX90818222,222 MO-818,C,0,0,222332.11,34,2025
CALLE 6,DONSSON,AC000001222,COD FAB,C,0,0,1886.4,34,2025
CALLE 6,DONSSON,AC000002222,COD FAB,C,0,0,1886.4,34,2025
CALLE 6,DONSSON,DAX90008222,222 KL-8,C,0,0,116788.43,34,2025
CALLE 6,DONSSON,DAX90043222,222 KL-43,C,0,0,208780.84,34,2025
CALLE 6,DONSSON,DAX92021222,222 KL-21,C,0,0,89670.64,34,2025
CALLE 6,DONSSON,DAX90018222,222 KL-18,C,0,0,86512.04,34,2025
CALLE 6,DONSSON,DAX02832222,222 KL15RS,C,0,0,45150.0,34,2025
CALLE 6,DONSSON,DAX90012222,222 KL-12,C,0,0,64917.06,34,2025
CALLE 6,DONSSON,DAX90091222,222 KC91,C,0,0,79949.93,34,2025
CALLE 6,DONSSON,DAX90411222,222 KC-411,C,0,0,107709.69,34,2025
CALLE 6,DONSSON,DAX90031222,222 KC-31,C,0,0,241462.5,34,2025
CALLE 6,DONSSON,DAX90211222,222 KC-211,C,0,0,79264.02,34,2025
CALLE 6,DONSSON,DAX90021222,222 KC-21,C,0,0,69324.05,34,2025
CALLE 6,DONSSON,DAX90500222,222 GR-500,C,0,0,333916.29,34,2025
CALLE 6,DONSSON,DAX90400222,222 GR-400,C,0,0,161509.39,34,2025
CALLE 6,DONSSON,DAX90183222,222 GR-183,C,0,0,134309.76,34,2025
CALLE 6,DONSSON,CS007670222,222 CS-7670,C,0,0,7751.5,34,2025
CALLE 6,DONSSON,CS007658222,222 CS-7658,C,0,0,7751.5,34,2025
CALLE 6,DONSSON,DAX90083222,222 CH083,C,0,0,116626.58,34,2025
CALLE 6,DONSSON,CS133102222,222 CGS-133102,C,0,0,21032.5,34,2025
CALLE 6,DONSSON,CS010276222,222 CGS-10276,C,0,0,20914.0,34,2025
CALLE 6,DONSSON,CS007063222,222 C-GS 7063,C,0,0,4614.01,34,2025
CALLE 6,DONSSON,CG000076222,222 CG-76,C,0,0,14718.0,34,2025
CALLE 6,DONSSON,CG000063222,222 CG-63,C,0,0,4261.5,34,2025
CALLE 6,DONSSON,CG000152222,222 CG-152,C,0,0,24142.5,34,2025
CALLE 6,DONSSON,CG133102222,222 CG-133102,C,0,0,17688.7,34,2025
CALLE 6,DONSSON,CG000133222,222 CG-133,C,0,0,17408.52,34,2025
CALLE 6,DONSSON,CG010282222,222 CG10282,C,0,0,1.0,34,2025
CALLE 6,DONSSON,CG000102222,222 CG102,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX90351222,222 C-351,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX90311222,222 C-311,C,0,0,214249.51,34,2025
CALLE 6,DONSSON,DAX90261222,222 C-261,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX90221222,222 C-221,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX90121222,222 C-121,C,0,0,126028.77,34,2025
CALLE 6,DONSSON,DAX91081222,222 C-081,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX90071222,222 C-071,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX90051222,222 C-051,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX91031222,222 C-031,C,0,0,1.0,34,2025
CALLE 6,DONSSON,DAX93021222,222 C-021,C,0,0,127005.36,34,2025
CALLE 6,AUT*PARTS,DCS10076190,190 GFC403,C,0,0,3089.92,34,2025
CALLE 6,AUT*PARTS,DAE06971189,189 GA971,C,0,0,9464.0,34,2025
CALLE 6,AUT*PARTS,DAC00069189,189 DAC069,C,0,0,6080.47,34,2025
CALLE 6,AUT*PARTS,DLE00725189,189 ALO8155/50P,C,0,0,1.0,34,2025
CALLE 6,AUT*PARTS,DLE00723189,189 ALO8148/50P,C,0,0,2067.62,34,2025
CALLE 6,AUT*PARTS,DLE00722189,189 ALO8135/50P,C,0,0,3050.0,34,2025
CALLE 6,AUT*PARTS,DCE00652189,189 ALG-9147,C,2,1,12623.24,34,2025
CALLE 6,AUT*PARTS,DCE00655189,189 ALG-9131,C,0,0,8450.44,34,2025
